track_id,condition,frame,time_min,x_um,y_um
I1723,injury,14,14,59.45163577935812,59.20398016188412
I1723,injury,15,15,61.37500264230505,61.104523186069954
I1723,injury,16,16,63.01596745696813,63.207488282774634
I1723,injury,17,17,61.62446677564481,64.23969949966573
I1723,injury,18,18,61.178917277370225,62.63134547000285
I1723,injury,19,19,59.39270882718392,58.306561850086176
I1723,injury,20,20,55.32931901428357,55.90166843029288
I1723,injury,21,21,58.25917113193083,57.292946061730376
I1723,injury,22,22,56.65893095911985,54.36824062708591
I1723,injury,23,23,57.883215737719425,55.55646482326055
I1723,injury,24,24,57.66598378422332,55.006551511772955
I1723,injury,25,25,57.49482822350156,49.972089703311305
I1723,injury,26,26,60.2037102893905,51.09320604474491
I1723,injury,27,27,60.94009914469447,53.06205688710847
I1723,injury,28,28,65.03080743562568,56.46501656356853
I1723,injury,29,29,62.93889208186044,57.72722319789033
I1724,injury,0,0,132.59431633151158,34.317988854531855
I1724,injury,1,1,132.24824434613342,36.137678130136344
I1724,injury,2,2,134.59425308615684,37.71489821866103
I1724,injury,3,3,135.0719374679347,36.0870606241085
I1724,injury,4,4,133.18881200607066,37.94759987474739
I1724,injury,5,5,133.57405858207557,37.92182927533636
I1724,injury,6,6,136.63380669744998,36.360508512338605
I1724,injury,7,7,137.05511694518458,33.616139104099304
I1724,injury,8,8,133.3632603204133,37.56624173496286
I1724,injury,9,9,133.30264349866377,37.31443437973082
I1724,injury,10,10,127.39010793079397,34.55685261537576
I1724,injury,11,11,125.91661165255415,35.70372238608205
I1724,injury,12,12,126.03469842240781,36.33689102942962
I1724,injury,13,13,124.44690611832199,35.416469729641534
I1724,injury,14,14,124.69408398723297,32.493248948385435
I1724,injury,15,15,127.14126410413452,33.57970869929981
I1724,injury,16,16,125.98079691533715,30.755789650048204
I1724,injury,17,17,123.51800740531344,28.196019093979977
I1724,injury,18,18,120.43412827959379,32.3522894906923
I1724,injury,19,19,117.04667416837853,32.112832115710795
I1724,injury,20,20,116.02034600953871,35.565740866924095
I1724,injury,21,21,113.2689864440038,35.127890622898434
I1724,injury,22,22,108.4245454871775,36.17246232077759
I1724,injury,23,23,109.01840647726667,35.774166736118204
I1724,injury,24,24,109.65881067008426,33.00892641838574
I1724,injury,25,25,112.24598925395345,33.53303649550336
I1724,injury,26,26,111.26133998254218,40.43002236997881
I1724,injury,27,27,110.47943576797257,38.99566139823497
I1724,injury,28,28,110.03385546098045,40.2893427863102
I1724,injury,29,29,109.40912149423778,36.09441506705163
I1725,injury,0,0,157.55242000926154,139.8226795348786
I1725,injury,1,1,156.86472725437594,139.29106176671917
I1725,injury,2,2,154.67614375641747,139.17542178801125
I1725,injury,3,3,153.15702908105771,136.0771050411339
I1725,injury,4,4,151.15139442292372,143.28217170908357
I1725,injury,5,5,149.92383511508854,143.78310973477934
I1725,injury,6,6,149.47414612874752,145.4237525292794
I1725,injury,7,7,151.26556872194283,147.70066299535992
I1725,injury,8,8,147.6986774286808,151.30431911379148
I1725,injury,9,9,149.61014946676204,148.45390997721796
I1725,injury,10,10,147.981814185904,148.3399226873613
I1725,injury,11,11,145.23661093912455,142.74028718797092
I1725,injury,12,12,143.87690182801106,144.16864051972433
I1725,injury,13,13,145.6412044989024,147.75267614462308
I1725,injury,14,14,148.06892468465358,148.99059928319772
I1725,injury,15,15,145.27254133582653,149.42403245592956
I1725,injury,16,16,147.94936532723807,155.01728990561568
I1725,injury,17,17,149.87097600921254,156.70576371986684
I1725,injury,18,18,145.99029659887577,155.2000589253952
I1725,injury,19,19,141.25179647328721,154.84329590603548
I1725,injury,20,20,143.04322433431003,152.0240436941641
I1725,injury,21,21,142.07813980747932,150.49569818497966
I1725,injury,22,22,144.3744129350278,154.10441610304997
I1725,injury,23,23,146.22839073209576,152.53921860351375
I1725,injury,24,24,153.27683297843353,149.20300314355018
I1725,injury,25,25,151.87716551771376,151.95879226009524
I1725,injury,26,26,148.08612658256897,151.55322810635604
I1725,injury,27,27,147.47039301722418,146.78717408403085
I1725,injury,28,28,151.17125276105045,150.1468509125788
I1725,injury,29,29,151.48455163392873,153.93610942884314
I1726,injury,0,0,27.862939714049272,23.836277183201293
I1726,injury,1,1,31.956262591173438,22.417530988077726
I1726,injury,2,2,28.338167136214995,25.40973490875735
I1726,injury,3,3,29.060885257163083,25.359211461093047
I1726,injury,4,4,27.91751996776626,22.54644261256788
I1726,injury,5,5,23.768030807571737,16.669108213515884
I1726,injury,6,6,21.153030685871364,11.985365699753615
I1726,injury,7,7,23.430240201904944,4.622119274761838
I1726,injury,8,8,22.22244717705005,0.22802670649278767
I1726,injury,9,9,24.046057475687512,2.1930680540767624
I1726,injury,10,10,24.54702608812804,2.6073367454759424
I1726,injury,11,11,25.677578235365182,1.0866784406496381
I1726,injury,12,12,23.41597477182562,0.4070199619977649
I1726,injury,13,13,21.46420690886023,0.8288724518160393
I1726,injury,14,14,27.412729057624805,0.13316598590449757
I1726,injury,15,15,26.892029979681602,1.27840450034995
I1726,injury,16,16,21.906999738492672,1.3681683254134782
I1726,injury,17,17,21.35386170450727,0.28236408954334347
I1726,injury,18,18,16.793146842497137,5.673324604883645
I1726,injury,19,19,16.340839195889433,6.545235866134043
I1726,injury,20,20,19.580925863611093,4.543836923977658
I1726,injury,21,21,16.97826837514196,2.6768352239154494
I1726,injury,22,22,19.705776476188667,3.849795980864087
I1726,injury,23,23,16.120878578369265,1.5043357017791044
I1726,injury,24,24,16.812070376535296,2.370831767008724
I1726,injury,25,25,16.669376603112884,2.0550548732551674
I1726,injury,26,26,15.426978596302602,2.937322375932524
I1726,injury,27,27,14.840604541600541,0.12005482241437937
I1726,injury,28,28,7.859009476292905,1.3924152822722817
I1726,injury,29,29,5.34964124508244,5.565717318142813
I1727,injury,0,0,184.73797789984806,99.56828666188396
I1727,injury,1,1,179.6218161387332,103.9542161799996
I1727,injury,2,2,178.48710355238114,111.89620229800843
I1727,injury,3,3,179.73092618796716,108.72148916134545
I1727,injury,4,4,176.08424938437676,107.97561321972351
I1727,injury,5,5,172.95963341042872,107.91491946345188
I1727,injury,6,6,170.1881612491954,106.64673051076306
I1727,injury,7,7,164.8013030364583,109.1188375607854
I1727,injury,8,8,166.95684359395275,109.7589837671928
I1727,injury,9,9,170.2541541819013,109.95534721067287
I1727,injury,10,10,170.032796201485,106.55572251879477
I1727,injury,11,11,171.5144746563047,110.43871356680125
I1727,injury,12,12,170.7976940194591,106.5248894275374
I1727,injury,13,13,167.73165777279993,106.56903310864828
I1727,injury,14,14,165.3981424195201,104.99252128809594
I1727,injury,15,15,166.06079279066233,107.06909388215387
I1727,injury,16,16,163.58263860505804,106.40243158139836
I1727,injury,17,17,162.62306348172325,102.19366199995738
I1727,injury,18,18,162.48620692694308,101.40439775785026
I1727,injury,19,19,160.16322929422196,102.60175405951831
I1727,injury,20,20,159.52125815015245,106.80861081811891
I1727,injury,21,21,159.66128867073735,110.04728312788606
I1727,injury,22,22,155.87645330477,111.08081292007155
I1727,injury,23,23,155.40024835846197,117.94574245224568
I1727,injury,24,24,153.0205420032143,118.58309345773189
I1727,injury,25,25,146.78057795481948,122.30865997796465
I1727,injury,26,26,145.71354447214554,121.77343495675733
I1727,injury,27,27,145.54970354595946,123.84099774140876
I1727,injury,28,28,143.4596301923113,123.32205189973659
I1727,injury,29,29,148.22396722571978,123.54394040226171
I1728,injury,0,0,196.39593265517516,1.1915586220110352
I1728,injury,1,1,195.0048018547705,0.4215630665694903
I1728,injury,2,2,195.20757698389002,5.6418215440231405
I1728,injury,3,3,192.94347545824974,5.103847760260907
I1728,injury,4,4,191.3014749676367,5.838043049533142
I1728,injury,5,5,193.98358413026557,4.044399651773007
I1728,injury,6,6,192.85952228433118,2.221244586929143
I1728,injury,7,7,189.27688202511123,2.6506770720898203
I1728,injury,8,8,187.13391490535426,1.6342450581840144
I1728,injury,9,9,179.34437636158302,1.3605543751702953
I1728,injury,10,10,173.9586253267401,1.3653352038761
I1728,injury,11,11,173.08284296031647,1.3463998743709453
I1728,injury,12,12,172.39109856093827,0.2920743918240305
I1728,injury,13,13,170.56697252098428,0.6943846050345428
I1728,injury,14,14,175.2296409815054,0.9349669336346551
I1728,injury,15,15,170.1264344469713,5.723630389511861
I1728,injury,16,16,171.7921734712803,10.31200548058386
I1728,injury,17,17,170.19141054340326,9.61109251338075
I1728,injury,18,18,169.8931360680558,5.845213630849302
I1728,injury,19,19,172.93286611614909,6.90084953287708
I1728,injury,20,20,175.27389052491333,3.2478306058024793
I1728,injury,21,21,176.37511423970273,5.796592292452885
I1728,injury,22,22,176.93581501557225,6.205067084822076
I1728,injury,23,23,174.09479180683311,5.85002730748081
I1728,injury,24,24,167.75044666902954,0.25273163933374043
I1728,injury,25,25,166.7416831469784,6.312829790519321
I1728,injury,26,26,165.93373926212507,9.715759216857863
I1728,injury,27,27,170.09674734722117,13.24017368618804
I1728,injury,28,28,165.34899807399154,9.580735160840277
I1728,injury,29,29,166.16365276669845,9.134395086402355
I1729,injury,0,0,43.655932927534934,19.40745885095605
I1729,injury,1,1,44.12263602972689,21.710983228209532
I1729,injury,2,2,44.46221659410651,26.033420391933976
I1729,injury,3,3,44.168498311742255,25.296476913282454
I1729,injury,4,4,43.50232585382861,29.114817217417613
I1729,injury,5,5,39.50822455828018,29.043408740325344
I1729,injury,6,6,42.944085959786605,29.58778873345422
I1729,injury,7,7,44.65910063480626,33.40752659423501
I1729,injury,8,8,46.295136948754426,36.788267203614794
I1729,injury,9,9,48.02121161195472,43.287691715162254
I1729,injury,10,10,50.2582552284561,44.043453925098106
I1729,injury,11,11,48.74338183652725,49.42240057848958
I1729,injury,12,12,53.43735906761819,51.27425765520309
I1729,injury,13,13,53.90726425465345,47.33019062332713
I1729,injury,14,14,56.630578379465135,48.2396728347508
I1729,injury,15,15,54.44763144519818,47.126260561887996
I1729,injury,16,16,48.336018837038445,43.672505582249556
I1729,injury,17,17,45.49333334624738,42.820321986717296
I1729,injury,18,18,49.690044562019125,48.082079739963554
I1729,injury,19,19,52.637886600858394,51.86739047996544
I1729,injury,20,20,50.10510889501627,44.49917467959024
I1729,injury,21,21,52.98141998114897,48.08334134965625
I1729,injury,22,22,58.52279528220823,47.411993745931426
I1729,injury,23,23,57.181113169230386,42.61000328478271
I1729,injury,24,24,64.31036408966072,44.79882376628813
I1729,injury,25,25,66.02214325594123,40.28103228336904
I1729,injury,26,26,70.1162071586801,36.04864472673021
I1729,injury,27,27,73.26186327552647,39.922163930974186
I1729,injury,28,28,78.42874555818904,40.19173187801056
I1729,injury,29,29,74.46802920589033,34.29321653039333
I1730,injury,0,0,55.23069618181431,8.012627614565847
I1730,injury,1,1,56.71022092627144,10.762800739303138
I1730,injury,2,2,56.31669396378795,11.327379018022041
I1730,injury,3,3,56.6842924411161,14.174761397122268
I1730,injury,4,4,56.382176327101405,13.137702499429738
I1730,injury,5,5,62.71758866469218,10.348536543454088
I1730,injury,6,6,57.68481711361049,10.994912669708043
I1730,injury,7,7,67.09565140824556,11.845523845973588
I1730,injury,8,8,66.61377560306347,6.236900267761237
I1730,injury,9,9,70.75038019024632,5.305002052419678
I1730,injury,10,10,74.51899340199897,1.775703349027343
I1730,injury,11,11,73.7188533651619,3.729233240677557
I1730,injury,12,12,73.28288171617794,10.881137382036856
I1730,injury,13,13,74.00852090861544,9.2102274964376
I1730,injury,14,14,75.71111839836304,2.7094914561982577
I1730,injury,15,15,74.39598987607438,0.3064725643976658
I1730,injury,16,16,80.02353721196393,0.40929963502276223
I1730,injury,17,17,77.76482752426331,1.9649624133563748
I1730,injury,18,18,75.22985483194033,2.737823512284046
I1730,injury,19,19,78.28716774967769,2.9112813056105313
I1730,injury,20,20,79.83998731282584,3.8327642838550426
I1730,injury,21,21,84.01978807457616,3.551878277671048
I1730,injury,22,22,86.14708858517012,5.577642074741441
I1730,injury,23,23,81.11841315122703,5.354076958083321
I1730,injury,24,24,85.55839667425255,5.8501726026908
I1730,injury,25,25,86.17879706931456,11.762054160097787
I1730,injury,26,26,88.88495370424853,10.01000046395652
I1730,injury,27,27,95.39237693686519,9.300807280076002
I1730,injury,28,28,94.64525237453664,6.958722199807644
I1730,injury,29,29,95.7423666351999,6.989415347837758
I1731,injury,0,0,189.23603431458315,27.654213689194428
I1731,injury,1,1,185.19689151372808,27.44811884667638
I1731,injury,2,2,186.17924050924867,29.965905760431657
I1731,injury,3,3,184.58502705583734,28.90774318021923
I1731,injury,4,4,188.80294543717747,27.894113509241304
I1731,injury,5,5,191.66494311786795,28.876617226480935
I1731,injury,6,6,191.62436836512452,30.766425775007285
I1731,injury,7,7,194.1698559379202,32.553099870438174
I1731,injury,8,8,195.17055121755536,33.69104613793861
I1731,injury,9,9,195.1548926559885,36.80419494779141
I1731,injury,10,10,195.41704796865537,33.09875933361145
I1731,injury,11,11,199.46544782817023,34.38875592339004
I1731,injury,12,12,199.7446059937792,38.24988309751217
I1731,injury,13,13,194.6858446595487,42.61177156104127
I1731,injury,14,14,195.7542421193719,42.32822559604035
I1731,injury,15,15,191.56296219926367,37.6877378456487
I1731,injury,16,16,193.3044108020218,39.32098426979694
I1731,injury,17,17,191.84158955113864,38.8532538183766
I1731,injury,18,18,193.1002645394733,32.75145954663902
I1731,injury,19,19,189.78703726724441,32.19231966541099
I1731,injury,20,20,186.26218666088164,34.01152756722613
I1731,injury,21,21,186.1865983260994,33.326625675286635
I1731,injury,22,22,188.20745410987658,30.175071215087033
I1731,injury,23,23,189.03102524755596,31.12598022315362
I1731,injury,24,24,190.1807170490082,31.924621756792902
I1731,injury,25,25,190.24408977288843,30.490144122254286
I1731,injury,26,26,188.27196682770145,31.06100139018919
I1731,injury,27,27,186.4494825360433,30.159604478192357
I1731,injury,28,28,190.91458331810648,32.237970678893845
I1731,injury,29,29,190.99972167179143,31.581883794838273
I1732,injury,0,0,152.75196775947228,38.67787265947453
I1732,injury,1,1,152.68768402645404,39.264802294471096
I1732,injury,2,2,150.10214906987903,38.9866696652449
I1732,injury,3,3,152.2932702511922,39.77208595467648
I1732,injury,4,4,151.5814879643334,37.74256712634991
I1732,injury,5,5,152.28767209056593,41.363887592339566
I1732,injury,6,6,143.788630807854,42.47882992989633
I1732,injury,7,7,146.60180028871002,38.3895110157421
I1732,injury,8,8,150.71744496353114,37.20755281956625
I1732,injury,9,9,151.19167565296868,33.799703050712964
I1732,injury,10,10,146.34397726836872,35.66296450265055
I1732,injury,11,11,139.15196634302922,32.751683906825
I1732,injury,12,12,134.8371548115751,33.35397785534038
I1732,injury,13,13,133.895333586004,29.685947435128718
I1732,injury,14,14,131.7060826967383,29.34643054283295
I1732,injury,15,15,135.912114331035,28.734773785233187
I1732,injury,16,16,133.7148724665857,28.593233244147164
I1732,injury,17,17,132.60773467890803,26.349368925160253
I1732,injury,18,18,132.2672788599356,27.217075539915378
I1732,injury,19,19,136.59561445589372,26.09276668168999
I1732,injury,20,20,133.81931846604857,28.150849354703023
I1732,injury,21,21,133.6936361555919,28.92695610063783
I1732,injury,22,22,134.30420937248806,28.213299060344667
I1732,injury,23,23,134.5765874718822,26.93656365806333
I1732,injury,24,24,133.32310100000524,27.618767577782265
I1732,injury,25,25,126.79718714422665,26.224355015890765
I1732,injury,26,26,126.8099066141695,25.394603735161155
I1732,injury,27,27,125.43498099251687,23.017097885687985
I1732,injury,28,28,121.43689825625874,20.596594009136904
I1732,injury,29,29,122.1761735027164,23.345221388612046
I1733,injury,0,0,157.78352420957168,118.70741877458642
I1733,injury,1,1,159.30990280296373,119.93948101450324
I1733,injury,2,2,158.73860296072812,115.3449398746951
I1733,injury,3,3,157.03321159272943,113.1243157898539
I1733,injury,4,4,156.8195380425802,114.68114066461133
I1733,injury,5,5,156.65048418468515,116.41783875695535
I1733,injury,6,6,151.75595320057357,117.95323144067275
I1733,injury,7,7,148.62331564414836,115.03480106025717
I1733,injury,8,8,149.56612883594656,111.56562455172482
I1733,injury,9,9,148.80026635564386,111.79046357859397
I1733,injury,10,10,151.15525258788878,109.18747224704181
I1733,injury,11,11,154.00331555684966,105.4271438473316
I1733,injury,12,12,154.65368142222002,108.28534308310844
I1733,injury,13,13,148.98974286978952,105.09657640890293
I1733,injury,14,14,141.56739914864892,107.66218366668625
I1733,injury,15,15,142.32987181032067,106.59854816139736
I1733,injury,16,16,139.2644927029807,109.32436850835342
I1733,injury,17,17,137.96461132402007,110.89699885869648
I1733,injury,18,18,138.06284757459989,111.09892793220058
I1733,injury,19,19,135.06579159401787,111.98118778216921
I1733,injury,20,20,134.4759512478987,116.02556204196486
I1733,injury,21,21,138.25035792284075,117.6229241388246
I1733,injury,22,22,133.49389979469015,116.45550964842249
I1733,injury,23,23,132.27149874006264,119.0250378259367
I1733,injury,24,24,128.17881028156177,117.87244351698953
I1733,injury,25,25,126.78664159560506,120.05688682156536
I1733,injury,26,26,124.51019638608199,116.91509877169604
I1733,injury,27,27,125.74407012912415,115.89345497838877
I1733,injury,28,28,125.87588775216865,111.73924849927054
I1733,injury,29,29,127.12675691614918,110.54410276394346
I1734,injury,0,0,103.2923432062702,93.72616226175026
I1734,injury,1,1,103.3154453624702,94.25466254742194
I1734,injury,2,2,107.4765067631458,95.69234124017802
I1734,injury,3,3,105.79675924734869,94.55012421203452
I1734,injury,4,4,104.10426501538814,95.65392430783942
I1734,injury,5,5,101.40083121374413,96.29055500854129
I1734,injury,6,6,100.5955367322891,96.2207053413078
I1734,injury,7,7,98.68765551329949,103.28188572323822
I1734,injury,8,8,103.24939888503042,100.26592044487457
I1734,injury,9,9,104.34677826501179,105.57942746890159
I1734,injury,10,10,100.58780041626453,103.25368593084461
I1734,injury,11,11,100.07537662128033,105.0241704495336
I1734,injury,12,12,97.15506583443592,105.35578484946102
I1734,injury,13,13,93.02903355659818,104.94854578015857
I1734,injury,14,14,96.0363907758597,109.82324238528662
I1734,injury,15,15,98.92151662330235,112.08588620145254
I1734,injury,16,16,100.38130460226209,108.174360164343
I1734,injury,17,17,98.62305433490484,109.64959771301854
I1734,injury,18,18,99.96628402356782,108.16618116771383
I1734,injury,19,19,102.1095478293461,104.11388879810652
I1734,injury,20,20,104.58238436971659,102.93848559270405
I1734,injury,21,21,103.88491771787375,103.76535659173949
I1734,injury,22,22,101.11392327723915,103.94997378950272
I1734,injury,23,23,100.7668979523738,101.29004329587227
I1734,injury,24,24,106.73068306732395,104.44173122964031
I1734,injury,25,25,105.40163925734264,103.48524602347027
I1734,injury,26,26,98.85365783386197,105.0882225774775
I1734,injury,27,27,97.72111672024214,107.83890055174302
I1734,injury,28,28,98.49285775131065,106.81624842892418
I1734,injury,29,29,101.08136572333466,105.82734808703991
I1735,injury,0,0,114.09233163058099,159.5971310289446
I1735,injury,1,1,113.90177277117569,157.8987199485519
I1735,injury,2,2,114.66939991710929,156.51814244380705
I1735,injury,3,3,113.6275352067722,144.8748365910792
I1735,injury,4,4,114.44809635825504,146.5528423908735
I1735,injury,5,5,115.31218268195356,145.0320384364136
I1735,injury,6,6,112.13377791716309,147.6009620946889
I1735,injury,7,7,115.05429852029316,148.23308870135307
I1735,injury,8,8,116.63020316736126,149.1211489497459
I1735,injury,9,9,117.68857938170781,148.4860350195113
I1735,injury,10,10,119.35580190054151,145.92378364234114
I1735,injury,11,11,120.78309153879228,143.93525098001135
I1735,injury,12,12,116.92867817073034,139.18030923679157
I1735,injury,13,13,119.65844712303782,141.6969874546263
I1735,injury,14,14,117.497188964045,142.38945069463114
I1735,injury,15,15,115.35363763561783,140.01253501087322
I1735,injury,16,16,111.96527076160476,141.3925254372956
I1735,injury,17,17,108.62722504338683,146.2504860833365
I1735,injury,18,18,107.96727145416631,148.46598598990914
I1735,injury,19,19,108.55648824963629,145.3644878182108
I1735,injury,20,20,105.05540168818564,147.35028828921764
I1735,injury,21,21,104.8078478428898,145.7098728704242
I1735,injury,22,22,100.28919758521683,149.63917050952057
I1735,injury,23,23,94.09775519493444,145.1910971265507
I1735,injury,24,24,91.74491759994753,146.95348205957544
I1735,injury,25,25,96.06575524184895,145.23416955193787
I1735,injury,26,26,94.68867021172656,145.9925879081064
I1735,injury,27,27,90.00973640193267,144.6127576023022
I1735,injury,28,28,94.01292487873519,145.16837271294787
I1735,injury,29,29,93.10085221998102,148.06724013710573
I1736,injury,0,0,13.934110002368216,195.28833844476176
I1736,injury,1,1,16.25818176079924,194.0796891132226
I1736,injury,2,2,19.218289139868823,195.5308639860412
I1736,injury,3,3,24.17913513826193,199.84858777800844
I1736,injury,4,4,22.64737628491083,197.4898423077564
I1736,injury,5,5,25.84741611512709,197.82766485437773
I1736,injury,6,6,29.741907223205228,196.68988177957925
I1736,injury,7,7,25.834927908577484,194.34509404106805
I1736,injury,8,8,28.98563715625626,193.80552712933232
I1736,injury,9,9,29.302809204550545,193.77058593936547
I1736,injury,10,10,36.05543113570874,190.5425154927421
I1736,injury,11,11,37.62099637213496,188.2762876126209
I1736,injury,12,12,35.476524999192264,186.1316703935874
I1736,injury,13,13,36.62960836630063,187.67566810751677
I1736,injury,14,14,37.53570305103671,188.26493292683352
I1736,injury,15,15,43.414976597095226,188.20488523805568
I1736,injury,16,16,41.86600735524881,191.28064208704265
I1736,injury,17,17,40.097439021907505,190.72559302961352
I1736,injury,18,18,43.779381588782854,186.2526827880183
I1736,injury,19,19,49.09577445877397,184.05581847445265
I1736,injury,20,20,46.88765102271823,182.27057471855355
I1736,injury,21,21,44.056825535811825,188.24189593669774
I1736,injury,22,22,42.70898134924753,186.18009064301984
I1736,injury,23,23,43.54667971817135,191.48897054589764
I1736,injury,24,24,41.718594431881016,190.09005716208415
I1736,injury,25,25,45.60309416176288,191.193542982897
I1736,injury,26,26,47.761337379184056,194.7783974363535
I1736,injury,27,27,49.49964382097325,197.01947448745258
I1736,injury,28,28,48.732517113928324,199.5698220678861
I1736,injury,29,29,47.940945037616316,198.6614298206065
I1737,injury,0,0,35.13465846851287,61.41162207341275
I1737,injury,1,1,40.05271385485389,64.51517264147259
I1737,injury,2,2,45.706666152080835,64.44881377580026
I1737,injury,3,3,44.7901342941158,61.59879927487386
I1737,injury,4,4,45.13052450114865,63.14027828709849
I1737,injury,5,5,46.05056851623878,63.54111775661265
I1737,injury,6,6,46.386203068906795,64.3218357744534
I1737,injury,7,7,49.44254167491908,64.43998306552925
I1737,injury,8,8,43.38162721628014,68.88871552927377
I1737,injury,9,9,42.0966577838101,67.3854019795568
I1737,injury,10,10,45.05207962277323,68.31702817882295
I1737,injury,11,11,39.05123457479108,64.07361727439677
I1737,injury,12,12,43.25279496396916,65.5867516718965
I1737,injury,13,13,42.14815192802739,66.60145748567928
I1737,injury,14,14,40.68292108670334,63.49391762392099
I1737,injury,15,15,42.600136583927124,64.1061822591957
I1737,injury,16,16,41.62592524329877,68.38853945496636
I1737,injury,17,17,45.75034054066784,67.92168055209567
I1737,injury,18,18,45.567773630187965,63.956869112889514
I1737,injury,19,19,49.93341042028943,61.23671414136104
I1737,injury,20,20,48.02924776066848,64.27941225343962
I1737,injury,21,21,46.40436114499255,62.454986544954195
I1737,injury,22,22,50.47161990585405,59.04823312442033
I1737,injury,23,23,53.623630511832005,58.58661650566248
I1737,injury,24,24,60.17357557366631,57.89493005845777
I1737,injury,25,25,64.72547507370766,60.84557863618868
I1737,injury,26,26,62.93891640995918,59.24997524258054
I1737,injury,27,27,62.92979403403509,59.98951503326698
I1737,injury,28,28,63.178182524959176,54.69603559807981
I1737,injury,29,29,60.10724888431211,47.73501241611311
I1738,injury,0,0,63.440405016006096,191.49302621139904
I1738,injury,1,1,64.58329562762734,192.3950035919139
I1738,injury,2,2,62.09566685286652,194.88210235330322
I1738,injury,3,3,65.07755589154158,196.70480138003512
I1738,injury,4,4,67.63468777102207,195.42621347681987
I1738,injury,5,5,66.16077328516737,190.83887870600947
I1738,injury,6,6,73.08083831614708,190.95696293046788
I1738,injury,7,7,78.77054876752015,190.8645428248399
I1738,injury,8,8,79.25112425243177,194.09072982579318
I1738,injury,9,9,81.81656201613752,194.5576632249632
I1738,injury,10,10,80.32118187042377,196.70732769745655
I1738,injury,11,11,82.80904380146681,199.24709541451742
I1738,injury,12,12,83.41963180967274,199.77527279006526
I1738,injury,13,13,85.00937759041318,199.70297116402557
I1738,injury,14,14,85.62413659567214,198.69386630319357
I1738,injury,15,15,84.7654989421641,197.85850464816443
I1738,injury,16,16,84.31263519593054,195.64960330310308
I1738,injury,17,17,85.48659644348777,196.7293623480957
I1738,injury,18,18,86.81763128874643,197.90880338918512
I1738,injury,19,19,91.76614664292619,198.03500580285635
I1738,injury,20,20,90.0627791412549,197.19450627175365
I1738,injury,21,21,92.46849933761845,197.04239107746116
I1738,injury,22,22,96.73326986885674,196.73992240629744
I1738,injury,23,23,97.2164244562014,195.6045165355376
I1738,injury,24,24,94.37603125936894,196.8556221744782
I1738,injury,25,25,94.74601133999273,193.24272797712706
I1738,injury,26,26,95.39879635065712,189.93663220742567
I1738,injury,27,27,96.65165536221745,186.23421478939935
I1738,injury,28,28,101.00741887806899,184.53082944040585
I1738,injury,29,29,100.00581160242344,181.7268753257113
I1739,injury,0,0,125.29863944384884,100.96357279745747
I1739,injury,1,1,127.98599245781766,98.034041361068
I1739,injury,2,2,126.76820944535643,99.22695859546785
I1739,injury,3,3,122.98016790199841,100.82189898514866
I1739,injury,4,4,120.96736881123837,102.4663719080037
I1739,injury,5,5,118.79153715498451,101.96778768053534
I1739,injury,6,6,121.4085549004242,101.80637178556988
I1739,injury,7,7,124.96082165082032,99.3890600785512
I1739,injury,8,8,126.09990435984267,104.58918216374472
I1739,injury,9,9,121.89149220651375,101.23543087326377
I1739,injury,10,10,122.21885381018483,99.38315473941294
I1739,injury,11,11,116.64703655108501,104.38985346814559
I1739,injury,12,12,114.22100698916046,101.54483417593289
I1739,injury,13,13,115.4485871278222,100.48470691620103
I1739,injury,14,14,110.19353954953992,100.63539542816044
I1739,injury,15,15,113.73115836627383,102.69277234482524
I1739,injury,16,16,112.19888899937601,100.0091721310691
I1739,injury,17,17,114.15960007836456,101.06198841345832
I1739,injury,18,18,115.597848734573,99.42289941304954
I1739,injury,19,19,118.81768094494943,106.39174283730641
I1739,injury,20,20,121.48539973449996,106.58933527602866
I1739,injury,21,21,119.57487997183479,106.85633647359005
I1739,injury,22,22,120.45752067001753,103.08651190174247
I1739,injury,23,23,118.77951365127913,104.74861161150776
I1739,injury,24,24,121.9616149561788,102.4537852371849
I1739,injury,25,25,121.66422800148321,107.14973058728759
I1739,injury,26,26,119.06776529074914,106.20162140249035
I1739,injury,27,27,118.21819211055875,107.71486078201792
I1739,injury,28,28,117.99478559673457,108.86159830465476
I1739,injury,29,29,118.68219215224626,108.0661497027003
I1740,injury,0,0,8.782817715841107,194.41373736582972
I1740,injury,1,1,7.847556443733265,194.5853389229418
I1740,injury,2,2,7.080014973306335,194.4316321603749
I1740,injury,3,3,8.469847580656303,187.98210779579102
I1740,injury,4,4,10.965274150473572,188.78586195400845
I1740,injury,5,5,12.192132041358466,183.49522052674482
I1740,injury,6,6,13.152886148139007,187.33588379872427
I1740,injury,7,7,15.15043214731671,185.5735971047215
I1740,injury,8,8,16.685050213332296,184.38105916093642
I1740,injury,9,9,17.075003250068864,188.28458695144627
I1740,injury,10,10,21.95340947008934,187.8551130619775
I1740,injury,11,11,16.212246281322308,184.2372445714133
I1740,injury,12,12,15.276000492566759,182.9157568206737
I1740,injury,13,13,21.118911342584262,183.30056860663066
I1740,injury,14,14,20.26836216550257,183.12949359294876
I1740,injury,15,15,19.89181218254369,185.31992986936044
I1740,injury,16,16,17.099264497702826,183.54193355050802
I1740,injury,17,17,22.284586989173587,187.380574957702
I1740,injury,18,18,18.658776925933843,187.55272271443914
I1740,injury,19,19,18.618991728393258,186.1532154247197
I1740,injury,20,20,24.672907123551163,184.79951263521036
